season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,6,"00:24:28,800","00:24:29,890",1.09,350,You may go.
1,6,"00:24:51,156","00:24:52,616",1.46,351,It is not that heavy anymore.
1,6,"00:24:52,699","00:24:54,239",1.54,352,It does not hinder my movement either.
1,6,"00:24:54,326","00:24:59,035",4.71,353,Some mages train with an iron rod to strengthen their arms to better wield their swords.
1,6,"00:24:59,539","00:25:05,002",5.46,354,You were unknowingly strengthening yourself by wearing that heavy bracelet all day.
1,6,"00:25:05,086","00:25:08,878",3.79,355,"It was not intentional, but you found yourself an excellent training tool."
1,6,"00:25:10,175","00:25:11,715",1.54,356,You are extraordinarily lucky.
1,6,"00:25:11,801","00:25:15,181",3.38,357,"If I take this off, I will be faster and stronger."
1,6,"00:25:15,764","00:25:19,234",3.47,358,"But if you fail to control yourself, you will become even more reckless."
1,6,"00:25:20,977","00:25:22,017",1.04,359,I…
1,6,"00:25:22,687","00:25:23,687",1.00,360,Never mind.
1,6,"00:25:27,609","00:25:30,699",3.09,361,What did you and Yul talk about?
1,6,"00:25:33,114","00:25:34,624",1.51,362,About Danhyanggok.
1,6,"00:25:36,618","00:25:39,618",3.00,363,He asked how it was during the winter.
1,6,"00:25:43,792","00:25:48,089",4.30,364,You have met Naksu when you were young?
1,6,"00:25:50,048","00:25:53,088",3.04,365,I was still unsure after seeing her body.
1,6,"00:25:53,176","00:25:55,716",2.54,366,But going to Danhyanggok helped me confirm it.
1,6,"00:25:55,804","00:25:56,894",1.09,367,That is why I am telling you now.
1,6,"00:25:57,973","00:26:01,773",3.80,368,Danhyanggok is a deep and dangerous valley.
1,6,"00:26:01,851","00:26:04,521",2.67,369,A young girl cannot possibly survive there on her own.
1,6,"00:26:04,604","00:26:07,324",2.72,370,It seemed like she was living in hiding.
1,6,"00:26:08,733","00:26:13,781",5.05,371,"After she learned of my name and my family, I was not able to see her again."
1,6,"00:26:14,990","00:26:17,450",2.46,372,That must mean she recognized your name.
1,6,"00:26:18,243","00:26:21,333",3.09,373,Tell me everything you know about her.
1,6,"00:26:24,124","00:26:25,504",1.38,374,There is nothing.
1,6,"00:26:26,126","00:26:27,876",1.75,375,I do not know her name or age.
1,6,"00:26:28,545","00:26:32,165",3.62,376,"Other than the cliff where we called out for birds, I have never been to her abode."
1,6,"00:26:36,303","00:26:37,263",0.96,377,There is one thing.
1,6,"00:26:40,181","00:26:42,101",1.92,378,She once mentioned her father.
1,6,"00:26:53,153","00:26:56,913",3.76,379,My father wrote down the stars.
1,6,"00:26:58,825","00:27:01,235",2.41,380,I did not think much of it back then.
1,6,"00:27:01,328","00:27:05,619",4.29,381,But writing down the stars is what a constellation recorder from Cheonbugwan does.
1,6,"00:27:07,000","00:27:08,130",1.13,382,My lord.
1,6,"00:27:08,626","00:27:13,665",5.04,383,"Among their constellation recorder mages, do any of them have a grudge against us?"
1,6,"00:27:16,676","00:27:20,644",3.97,384,A constellation recorder from Cheonbugwan?
1,6,"00:27:22,640","00:27:23,730",1.09,385,A mage?
1,6,"00:27:28,563","00:27:35,569",7.01,386,"Twenty years ago, there was one constellation recorder mage who died in the hands of the four families."
1,6,"00:27:37,447","00:27:40,737",3.29,387,His entire family lost their lives that day.
1,6,"00:27:41,409","00:27:42,829",1.42,388,Except for one member.
1,6,"00:27:42,911","00:27:45,711",2.80,389,His one and only daughter disappeared.
1,6,"00:28:12,107","00:28:16,863",4.76,390,So our family was involved in her father's death.
1,6,"00:28:17,445","00:28:21,569",4.12,391,She must have been hostile toward you because your family was involved in her father's death.
1,6,"00:28:21,658","00:28:24,578",2.92,392,Is there anything else that you remember?
1,6,"00:28:25,161","00:28:26,831",1.67,393,This was a very long time ago.
1,6,"00:28:27,872","00:28:29,582",1.71,394,I do not remember anything else.
1,6,"00:28:52,564","00:28:54,274",1.71,395,Because I missed them.
1,6,"00:28:55,567","00:28:57,777",2.21,396,The broken leg did not bother me.
1,6,"00:28:57,861","00:28:59,651",1.79,397,And I was not scared to get scolded.
1,6,"00:29:04,075","00:29:05,905",1.83,398,I liked them a lot.
1,6,"00:29:15,128","00:29:19,258",4.13,399,I saw you using that to summon your bird a few times.
1,6,"00:29:21,176","00:29:22,426",1.25,400,I would also like to try.
1,6,"00:29:23,428","00:29:25,348",1.92,401,Can I have that?
1,6,"00:30:21,236","00:30:22,856",1.62,402,The Crown Prince is powerful.
1,6,"00:30:23,488","00:30:27,908",4.42,403,There is only one way my pupil can subdue him and stay alive.
1,6,"00:30:28,827","00:30:30,197",1.37,404,Tansu.
1,6,"00:31:04,237","00:31:05,987",1.75,405,What do you want me to do?
1,6,"00:31:07,699","00:31:09,619",1.92,406,Slice through the water drops as they fall.
1,6,"00:31:11,035","00:31:12,325",1.29,407,They are not raindrops.
1,6,"00:31:12,412","00:31:17,333",4.92,408,Even someone unskilled as you can slice through such slow-moving water drops.
1,6,"00:31:18,001","00:31:18,881",0.88,409,Go on.
1,6,"00:31:40,189","00:31:42,069",1.88,410,Only three drops in one breath.
1,6,"00:31:42,942","00:31:44,112",1.17,411,That does not matter.
1,6,"00:31:44,193","00:31:47,743",3.55,412,"Tansu, the skill you will master, will only require you to slice one."
1,6,"00:31:47,822","00:31:48,952",1.13,413,Tansu?
1,6,"00:31:50,491","00:31:51,661",1.17,414,Look here.
1,6,"00:31:52,160","00:31:57,077",4.92,415,"I understand that I am a quick study, but mastering Tansu is pushing it."
1,6,"00:31:57,165","00:31:59,745",2.58,416,I guess having 12 masters in the past has taught you something.
1,6,"00:31:59,834","00:32:00,844",1.01,417,That is correct.
1,6,"00:32:00,919","00:32:03,709",2.79,418,You can only learn that skill once you have mastered Chisu.
1,6,"00:32:04,380","00:32:09,054",4.67,419,"You barely mastered Ryusu, yet you are still struggling to control your energy."
1,6,"00:32:09,135","00:32:10,965",1.83,420,A subpar pupil like you cannot learn it.
1,6,"00:32:12,305","00:32:13,425",1.12,421,But?
1,6,"00:32:14,057","00:32:21,360",7.30,422,But that is the only way for you to fight against the Crown Prince and come out alive.
1,6,"00:32:55,848","00:32:58,938",3.09,423,Tansu is swordsmanship that involves flicking energy with your sword.
1,6,"00:32:59,018","00:33:04,111",5.09,424,"Your right arm may lack the skills, but it has become stronger thanks to the binding bracelet."
1,6,"00:33:05,233","00:33:06,113",0.88,425,Just one drop.
1,6,"00:33:07,193","00:33:10,203",3.01,426,Hit one waterdrop so you can gather and flick your energy.
1,6,"00:33:22,542","00:33:24,292",1.75,427,You will not master it that quickly.
1,6,"00:33:24,961","00:33:26,421",1.46,428,Let us eat and resume.
1,6,"00:34:14,594","00:34:15,764",1.17,429,Tansu?
1,6,"00:34:16,554","00:34:18,354",1.80,430,He will never master that skill.
1,6,"00:34:21,059","00:34:26,654",5.59,431,That is not a relationship of a maid and her young master but that of a master and her pupil.
1,6,"00:36:05,913","00:36:07,083",1.17,432,Mu-deok.
1,6,"00:36:09,167","00:36:11,337",2.17,433,So you are training him.
1,6,"00:36:14,380","00:36:16,260",1.88,434,I see he was studying Tansu.
1,6,"00:36:17,133","00:36:18,343",1.21,435,Where did you learn that?
1,6,"00:36:18,926","00:36:22,926",4.00,436,Young Master Jang is quite knowledgeable thanks to his former 12 masters.
1,6,"00:36:23,014","00:36:25,064",2.05,437,Is he trying to run before learning to walk?
1,6,"00:36:25,141","00:36:27,271",2.13,438,He has a long way to go.
1,6,"00:36:27,351","00:36:29,601",2.25,439,"In any case, he should try."
1,6,"00:36:30,188","00:36:32,898",2.71,440,His next step could lead him to his death.
1,6,"00:36:36,903","00:36:39,113",2.21,441,Is your young master aware of that?
1,6,"00:37:14,482","00:37:16,482",2.00,442,Why did you not dodge it?
1,6,"00:37:16,567","00:37:17,647",1.08,443,Seriously.
1,6,"00:37:33,501","00:37:35,751",2.25,444,That is the result of forcing your energy to come out.
1,6,"00:37:36,921","00:37:38,971",2.05,445,Your arm could burst if this continues.
1,6,"00:37:45,137","00:37:48,467",3.33,446,It looks like it could rot.
1,6,"00:37:45,137","00:37:48,467",3.33,447,Then you will have to cut it off.
1,6,"00:37:49,141","00:37:50,271",1.13,448,Are you serious?
1,6,"00:37:54,438","00:37:59,400",4.96,449,"If the rotten energy spreads throughout your body, you could die."
1,6,"00:38:19,130","00:38:21,380",2.25,450,The heat has subsided. You are fine.
1,6,"00:38:21,465","00:38:23,085",1.62,451,Rest up. That is the best remedy.
1,6,"00:38:23,884","00:38:24,894",1.01,452,What a liar.
1,6,"00:38:27,054","00:38:28,854",1.80,453,"Everything he said was true, right?"
1,6,"00:38:29,390","00:38:38,192",8.80,454,"But then again, whether I die of poison, flogging, being stabbed, or my hand exploding, this merciless master does not worry about her pupil."
1,6,"00:38:39,775","00:38:41,185",1.41,455,That is right.
1,6,"00:38:42,111","00:38:46,121",4.01,456,It is because you are extremely lucky and worthy.
1,6,"00:38:46,866","00:38:49,196",2.33,457,Lying is becoming second nature to you.
1,6,"00:38:52,371","00:38:54,461",2.09,458,I am just not trying to dispirit you.
1,6,"00:38:55,041","00:38:58,211",3.17,459,"I see. Thank you, my cruel master."
1,6,"00:38:58,294","00:39:00,884",2.59,460,But stay away when I am holding a sword from now on.
1,6,"00:39:00,963","00:39:02,553",1.59,461,You almost got stabbed back there.
1,6,"00:39:02,631","00:39:06,011",3.38,462,I only stood still because I wanted you to control it.
1,6,"00:39:06,635","00:39:07,925",1.29,463,I was not trying to hinder you.
1,6,"00:39:08,012","00:39:10,772",2.76,464,You were not hindering me.
1,6,"00:39:08,012","00:39:10,772",2.76,465,I am just worried about you.
1,6,"00:39:17,396","00:39:21,573",4.18,466,Think of me as a mother bird who is worried about her egg cracking.
1,6,"00:39:19,523","00:39:21,573",2.05,467,Can you even relate?
1,6,"00:39:21,650","00:39:24,200",2.55,468,Whatever. What you did barely made me crack.
1,6,"00:39:24,278","00:39:25,398",1.12,469,I could have dodged it.
1,6,"00:39:26,155","00:39:27,365",1.21,470,It was not dangerous?
1,6,"00:39:27,448","00:39:29,658",2.21,471,How could you have dodged it when I was so fast?
1,6,"00:39:29,742","00:39:31,412",1.67,472,You were not that fast.
1,6,"00:39:32,078","00:39:33,448",1.37,473,You little…
1,6,"00:39:35,289","00:39:36,869",1.58,474,"Could not dodge that, could you?"
1,6,"00:39:36,957","00:39:38,457",1.50,475,You attacked without warning!
1,6,"00:39:38,542","00:39:40,292",1.75,476,Really? Then I will warn you.
1,6,"00:39:40,378","00:39:41,458",1.08,477,"Mu-deok, your eyes."
1,6,"00:39:42,463","00:39:43,303",0.84,478,Jeez…
1,6,"00:39:44,090","00:39:45,130",1.04,479,You bastard.
1,6,"00:39:45,216","00:39:47,216",2.00,480,I cannot believe you fell for that again.
1,6,"00:39:52,181","00:39:53,431",1.25,481,Do that again.
1,6,"00:39:54,475","00:39:55,935",1.46,482,From this up close?
1,6,"00:39:56,018","00:39:57,598",1.58,483,Really?
1,6,"00:39:56,018","00:39:57,598",1.58,484,Try me.
1,6,"00:40:02,316","00:40:03,436",1.12,485,Mu-deok.
1,6,"00:40:04,693","00:40:06,863",2.17,486,The blue marks are barely visible now.
1,6,"00:40:07,738","00:40:09,068",1.33,487,They were quite pretty.
1,6,"00:40:12,952","00:40:16,542",3.59,488,And you should not provoke me when we are this close.
1,6,"00:40:17,206","00:40:20,002",2.80,489,Do you not think I would do something else from this distance?
1,6,"00:40:24,255","00:40:26,255",2.00,490,I guess you understood what I meant.
1,6,"00:40:27,133","00:40:29,263",2.13,491,Maybe there are things I can teach you in this field.
1,6,"00:40:33,722","00:40:34,892",1.17,492,Jang Uk.
1,6,"00:40:38,144","00:40:41,864",3.72,493,You must think I am naive for having lived alone here.
1,6,"00:40:43,274","00:40:44,574",1.30,494,"Well, I guess."
1,6,"00:40:46,527","00:40:49,527",3.00,495,I will have you know I can teach you in other ways too.
1,6,"00:40:50,739","00:40:51,869",1.13,496,Such as?
1,6,"00:40:58,998","00:41:00,288",1.29,497,Hey! You…
1,6,"00:41:00,374","00:41:05,746",5.37,498,A truly skilled individual attacks when their enemy least expects it.
1,6,"00:41:06,297","00:41:08,127",1.83,499,"Keep that in mind, my pupil."
1,6,"00:41:09,341","00:41:12,801",3.46,500,"Unlike me, you poked me really hard!"
1,6,"00:41:12,887","00:41:14,507",1.62,501,Mu-deok.
1,6,"00:41:16,182","00:41:18,522",2.34,502,Hey. Mu-deok.
1,6,"00:41:28,736","00:41:30,526",1.79,503,Is that a new concubine?
1,6,"00:41:31,363","00:41:34,453",3.09,504,He does not even bother to follow the formalities anymore.
1,6,"00:41:35,075","00:41:37,325",2.25,505,She is from a small family of mages from the east.
1,6,"00:41:37,411","00:41:40,661",3.25,506,A comet brushed past the Big Dipper the day she was born.
1,6,"00:41:40,748","00:41:44,458",3.71,507,"At this rate, he will summon every woman born with strange horoscopes."
1,6,"00:41:44,543","00:41:47,173",2.63,508,He just wants the King's Star.
1,6,"00:41:58,182","00:42:04,404",6.22,509,"When the late king ascended the throne, it was prophesized that the next king would have the energy of the King's Star."
1,6,"00:42:05,523","00:42:08,283",2.76,510,The people of Daeho were delighted.
1,6,"00:42:08,359","00:42:12,448",4.09,511,"However, your father who had an ordinary horoscope ascended the throne next."
1,6,"00:42:12,530","00:42:14,320",1.79,512,And you are no different either.
1,6,"00:42:15,115","00:42:16,655",1.54,513,So people started talking.
1,6,"00:42:17,535","00:42:19,365",1.83,514,The divination was incorrect.
1,6,"00:42:19,453","00:42:23,173",3.72,515,Gwanju Jang Gang fled after giving such a ridiculous divination.
1,6,"00:42:23,249","00:42:25,289",2.04,516,Your father believes in it.
1,6,"00:42:25,876","00:42:27,626",1.75,517,That is why you are afraid.
1,6,"00:42:30,089","00:42:31,549",1.46,518,I am not afraid.
1,6,"00:42:31,632","00:42:36,680",5.05,519,You are afraid that someone with that energy will appear or that your father may have a son like that.
1,6,"00:42:37,555","00:42:39,385",1.83,520,I am aware of that.
1,6,"00:42:42,810","00:42:45,560",2.75,521,Your duel against Jang Uk is around the corner.
1,6,"00:42:45,646","00:42:48,976",3.33,522,Eliminate the son of that man who gave such a terrifying divination.
1,6,"00:42:50,609","00:42:53,399",2.79,523,You must get rid of your fears when you can.
1,6,"00:42:56,031","00:42:59,535",3.50,524,Do you think he will even show up that day?
1,6,"00:43:00,536","00:43:01,616",1.08,525,I heard he fled.
1,6,"00:43:02,538","00:43:05,998",3.46,526,Rumor has it that he is even contemplating marriage to avoid it.
1,6,"00:43:07,167","00:43:08,457",1.29,527,Marriage?
1,6,"00:43:08,544","00:43:12,464",3.92,528,I heard he is marrying into the Jin family so he can earn the Jin family's plaque.
1,6,"00:43:18,887","00:43:20,887",2.00,529,Uk and Cho-yeon are getting married?
1,6,"00:43:21,682","00:43:23,522",1.84,530,Did they not break off their engagement before?
1,6,"00:43:24,435","00:43:26,395",1.96,531,That is why it is easier to prepare for it.
1,6,"00:43:27,187","00:43:32,652",5.47,532,She still had the marriage gifts from last time.
1,6,"00:43:35,696","00:43:36,776",1.08,533,I see.
1,6,"00:43:37,281","00:43:40,161",2.88,534,"After the marriage ceremony, Jang Uk…"
1,6,"00:43:40,242","00:43:43,202",2.96,535,"I mean, my husband will move in here."
1,6,"00:43:43,704","00:43:46,214",2.51,536,But my current room is too small for both of us.
1,6,"00:43:46,290","00:43:50,750",4.46,537,Can we use the big room in the east instead?
1,6,"00:43:51,337","00:43:54,087",2.75,538,But that is your sister's room.
1,6,"00:43:55,591","00:43:58,141",2.55,539,It is the best room we have.
1,6,"00:43:58,218","00:44:01,258",3.04,540,It is such a waste to keep it vacant for over a decade.
1,6,"00:44:02,264","00:44:03,724",1.46,541,It was never vacant.
1,6,"00:44:04,433","00:44:06,143",1.71,542,Bu-yeon will return.
1,6,"00:44:07,561","00:44:09,311",1.75,543,"I am sorry, Mother."
1,6,"00:44:12,066","00:44:13,936",1.87,544,Your father is looking for her.
1,6,"00:44:15,110","00:44:18,200",3.09,545,Your sister will return home soon.
1,6,"00:44:20,616","00:44:22,986",2.37,546,Bring me the yin-and-yang jade from Jinyowon.
1,6,"00:44:25,412","00:44:26,712",1.30,547,The yin-and-yang jade?
1,6,"00:44:26,789","00:44:28,169",1.38,548,You have been wanting that.
1,6,"00:44:29,708","00:44:34,546",4.84,549,"They say when you and your lover wear rings made of that jade, your love for each other deepens."
1,6,"00:44:36,674","00:44:39,684",3.01,550,Craft your wedding rings with it.
1,6,"00:44:41,095","00:44:42,845",1.75,551,"Thank you, Mother."
1,6,"00:45:06,370","00:45:08,750",2.38,552,What an annoying pot.
1,6,"00:45:06,370","00:45:08,750",2.38,553,"It was you, was it not?"
1,6,"00:45:09,248","00:45:10,788",1.54,554,How annoying.
1,6,"00:45:17,756","00:45:21,181",3.43,555,I guess it annoys you that I am getting married.
1,6,"00:45:21,260","00:45:22,300",1.04,556,But wait and see.
1,6,"00:45:22,386","00:45:25,814",3.43,557,I will become even more annoying once I wear a ring made of this jade.
1,6,"00:45:38,110","00:45:39,700",1.59,558,Eat up.
1,6,"00:45:40,696","00:45:41,986",1.29,559,All right.
1,6,"00:45:44,366","00:45:46,866",2.50,560,I had brought home a pheasant earlier.
1,6,"00:45:46,952","00:45:48,912",1.96,561,So why are there only greens?
1,6,"00:45:48,996","00:45:52,001",3.01,562,It is inside-- It is in the soup.
1,6,"00:45:52,082","00:45:53,832",1.75,563,The pheasant was so tiny.
1,6,"00:45:53,917","00:45:55,667",1.75,564,There was not much left after making that broth.
1,6,"00:46:06,597","00:46:08,677",2.08,565,I do get a very faint taste of it.
1,6,"00:46:13,687","00:46:16,477",2.79,566,I overheard this while selling herbs in Songrim.
1,6,"00:46:16,565","00:46:18,935",2.37,567,Two prominent families will be marrying off their kids.
1,6,"00:46:19,526","00:46:21,446",1.92,568,Who will be getting married?
1,6,"00:46:21,528","00:46:24,448",2.92,569,Lady Jin's daughter is getting married.
1,6,"00:46:25,157","00:46:28,197",3.04,570,Cho-yeon is getting married? To whom?
1,6,"00:46:28,285","00:46:30,405",2.12,571,To the son of Cheonbugwan's Gwanju.
1,6,"00:46:32,706","00:46:34,076",1.37,572,Is that not you?
1,6,"00:46:45,010","00:46:48,220",3.21,573,I was never told I was getting married.
1,6,"00:46:45,010","00:46:48,220",3.21,574,What is going on?
1,6,"00:46:48,305","00:46:49,965",1.66,575,What is up Maidservant Kim's sleeve?
1,6,"00:46:50,057","00:46:52,807",2.75,576,Most hastened weddings tend to be shotgun weddings.
1,6,"00:46:52,893","00:46:53,943",1.05,577,That is not true.
1,6,"00:46:54,520","00:46:56,100",1.58,578,You were previously engaged to her.
1,6,"00:46:56,772","00:46:58,362",1.59,579,Maybe you could not control yourself.
1,6,"00:46:58,440","00:47:01,650",3.21,580,How could she be pregnant when we were never this close?
1,6,"00:47:02,486","00:47:04,606",2.12,581,Right. You are all talk.
1,6,"00:47:04,696","00:47:05,856",1.16,582,What?
1,6,"00:47:05,948","00:47:07,818",1.87,583,Then why did you refuse the chaste herb tea?
1,6,"00:47:07,908","00:47:08,908",1.00,584,That is because…
1,6,"00:47:11,328","00:47:12,998",1.67,585,I have plans to marry later on.
1,6,"00:47:14,831","00:47:16,581",1.75,586,You must want to get married one day.
1,6,"00:47:17,876","00:47:19,416",1.54,587,"Yes, I do."
1,6,"00:47:19,503","00:47:20,633",1.13,588,I truly want to.
1,6,"00:47:21,380","00:47:23,920",2.54,589,I will get married at all costs.
1,6,"00:47:24,007","00:47:25,257",1.25,590,Wait up.
1,6,"00:47:40,482","00:47:42,192",1.71,591,Why did you want to see me?
1,6,"00:47:42,985","00:47:46,405",3.42,592,When will the mother-of-pearl cabinet that I ordered from Songrim come?
1,6,"00:47:47,030","00:47:48,280",1.25,593,It is for Uk and me.
1,6,"00:47:48,365","00:47:52,365",4.00,594,The trade from the south will arrive in two weeks.
1,6,"00:47:53,120","00:47:54,410",1.29,595,That will be too late.
1,6,"00:47:55,414","00:47:56,874",1.46,596,I should have ordered sooner.
1,6,"00:47:56,957","00:47:58,827",1.87,597,Forget about the mother-of-pearl cabinet.
1,6,"00:47:59,376","00:48:01,296",1.92,598,You should inform Uk first.
1,6,"00:48:02,629","00:48:03,959",1.33,599,He has no idea about this.
1,6,"00:48:06,049","00:48:08,679",2.63,600,That is why I have written a letter to him.
1,6,"00:48:09,469","00:48:10,929",1.46,601,Read it and share your thoughts.
1,6,"00:48:12,639","00:48:13,769",1.13,602,Sure.
1,6,"00:48:17,477","00:48:18,597",1.12,603,It is fragrant.
1,6,"00:48:18,687","00:48:20,977",2.29,604,This is a perfume that incurs the feeling of love.
1,6,"00:48:21,898","00:48:23,358",1.46,605,A treasure of Jinyowon.
1,6,"00:48:25,110","00:48:27,740",2.63,606,"Gosh, it is very fragrant."
1,6,"00:48:49,551","00:48:51,301",1.75,607,Why are you sniffing it?
1,6,"00:48:51,386","00:48:52,346",0.96,608,Stop that!
1,6,"00:48:53,472","00:48:55,392",1.92,609,Hold your nostrils shut!
1,6,"00:49:07,736","00:49:09,566",1.83,610,I almost wasted the precious perfume.
1,6,"00:49:12,783","00:49:14,493",1.71,611,Please give this to him.
1,6,"00:49:15,077","00:49:18,287",3.21,612,And make sure there are no women around him when he opens it.
1,6,"00:49:21,083","00:49:21,923",0.84,613,I will.
1,6,"00:49:27,255","00:49:28,375",1.12,614,What are you doing?
1,6,"00:49:28,465","00:49:33,135",4.67,615,"Uk's hand size is similar to yours, right?"
1,6,"00:49:35,138","00:49:36,348",1.21,616,Why do you ask?
1,6,"00:49:37,140","00:49:39,640",2.50,617,Come with me to get our wedding rings.
1,6,"00:49:39,726","00:49:41,056",1.33,618,Lend me your hand.
1,6,"00:49:41,812","00:49:44,272",2.46,619,Why would I go there with you?
1,6,"00:49:44,356","00:49:45,516",1.16,620,Go with your groom.
1,6,"00:49:46,566","00:49:50,696",4.13,621,Marriage should only happen when both sides agree to it.
1,6,"00:49:51,321","00:49:54,071",2.75,622,I pity you for being like this.
1,6,"00:49:55,367","00:49:56,197",0.83,623,Why?
1,6,"00:49:57,786","00:49:59,746",1.96,624,Do you think I am getting ahead of myself?
1,6,"00:50:00,455","00:50:02,495",2.04,625,Do you think he will break it off again?
1,6,"00:50:07,462","00:50:13,137",5.68,626,"Whether you are getting ahead of yourself or not, I will help you."
1,6,"00:50:13,969","00:50:15,139",1.17,627,Just make sure it pans out.
1,6,"00:50:20,183","00:50:21,943",1.76,628,And I will lend you my hand.
1,6,"00:50:31,111","00:50:37,580",6.47,629,"Come to think of it, Maidservant Kim was against the idea of me living with the wife's family the last time we discussed marriage with Cho-yeon."
1,6,"00:50:38,952","00:50:42,252",3.30,630,There is only one reason why this is being discussed again.
1,6,"00:50:42,748","00:50:43,958",1.21,631,She wants to save me.
1,6,"00:50:44,541","00:50:49,207",4.67,632,She must have made a deal with the Jin family to avoid your duel with the Crown Prince.
1,6,"00:50:49,296","00:50:51,296",2.00,633,She probably needed Lady Jin's help.
1,6,"00:50:52,758","00:50:56,847",4.09,634,"If that were the case, will you get married?"
1,6,"00:50:58,597","00:51:01,597",3.00,635,"What should I do, Master?"
1,6,"00:50:58,597","00:51:01,597",3.00,636,Should I get married?
1,6,"00:51:03,977","00:51:05,097",1.12,637,Can I?
1,6,"00:51:06,938","00:51:10,648",3.71,638,"If you do, we can no longer stay in Danghyanggok."
1,6,"00:51:11,234","00:51:13,154",1.92,639,Right. I should return home.
1,6,"00:51:13,236","00:51:15,446",2.21,640,"Even still, we cannot have this relationship."
1,6,"00:51:15,530","00:51:18,410",2.88,641,Why not? I can still keep you by my side as my maid.
1,6,"00:51:20,619","00:51:23,289",2.67,642,I have no plans to stay by your side as just a maid.
1,6,"00:51:41,515","00:51:43,135",1.62,643,You can go ahead alone.
1,6,"00:51:43,225","00:51:44,725",1.50,644,I will be at Chwiseonru.
1,6,"00:51:46,061","00:51:49,151",3.09,645,"If you do not pick me up, I will go back alone."
1,6,"00:52:03,870","00:52:05,620",1.75,646,CHWISEONRU
1,6,"00:52:11,086","00:52:12,086",1.00,647,What is going on?
1,6,"00:52:12,170","00:52:13,840",1.67,648,We are from Cheonbugwan.
1,6,"00:52:13,922","00:52:15,802",1.88,649,We were told to escort you.
1,6,"00:52:15,882","00:52:16,722",0.84,650,Let us go.
1,6,"00:52:20,136","00:52:22,056",1.92,651,This is the Crown Prince's sachet.
1,6,"00:52:22,138","00:52:25,808",3.67,652,I have His Royal Highness' protection.
1,6,"00:52:22,138","00:52:25,808",3.67,653,You cannot touch me.
1,6,"00:52:29,020","00:52:31,480",2.46,654,What are you doing? Let me go!
1,6,"00:52:31,565","00:52:33,435",1.87,655,This is the Crown Prince's sachet.
1,6,"00:52:45,453","00:52:47,663",2.21,656,We brought her from Chwiseonru like he wanted.
1,6,"00:52:48,290","00:52:50,080",1.79,657,Chwiseonru?
1,6,"00:52:58,884","00:53:01,304",2.42,658,"The girl you wanted is here, Your Royal Highness."
1,6,"00:53:01,928","00:53:03,048",1.12,659,Where?
1,6,"00:53:06,766","00:53:07,846",1.08,660,Over here.
1,6,"00:53:10,186","00:53:11,146",0.96,661,Her?
1,6,"00:53:11,688","00:53:13,268",1.58,662,Lift your head up.
1,6,"00:53:29,623","00:53:31,253",1.63,663,Why are you dressed like that?
1,6,"00:53:31,833","00:53:33,343",1.51,664,I do not know.
1,6,"00:53:33,877","00:53:37,087",3.21,665,She did this to me after I was dragged here.
1,6,"00:53:38,048","00:53:40,218",2.17,666,Did you do that?
1,6,"00:53:40,300","00:53:44,511",4.21,667,Is she not the gisaeng from Chwiseonru?
1,6,"00:53:45,680","00:53:46,850",1.17,668,"No, she is not."
1,6,"00:53:48,391","00:53:50,811",2.42,669,She is Filthy Mu-deok.
1,6,"00:53:48,391","00:53:50,811",2.42,670,Filthy?
1,6,"00:53:52,896","00:53:54,146",1.25,671,Get out.
1,6,"00:53:55,065","00:53:56,315",1.25,672,Go.
1,6,"00:53:59,444","00:54:00,704",1.26,673,Look at you.
1,6,"00:54:04,908","00:54:06,908",2.00,674,Why did you want to see me?
1,6,"00:54:06,993","00:54:10,833",3.84,675,"I had something to tell you, so I told them to get you."
1,6,"00:54:10,914","00:54:12,924",2.01,676,But you are not Filthy Mu-deok right now.
1,6,"00:54:12,999","00:54:14,629",1.63,677,Filth and silk do not go hand in hand.
1,6,"00:54:15,335","00:54:17,915",2.58,678,"Maybe in your dictionary, it does."
1,6,"00:54:18,964","00:54:20,344",1.38,679,Did you just snap at me?
1,6,"00:54:20,423","00:54:21,973",1.55,680,"No, Your Royal Highness."
1,6,"00:54:22,050","00:54:25,010",2.96,681,I am grateful that you dressed someone as filthy as me in silk.
1,6,"00:54:26,638","00:54:33,138",6.50,682,All right. This new look… does not suit you.
1,6,"00:54:35,939","00:54:40,744",4.81,683,"Since you do not like it and I am uncomfortable in this, let me go get changed."
1,6,"00:54:40,819","00:54:41,899",1.08,684,No.
1,6,"00:54:43,071","00:54:45,661",2.59,685,It is all right. Just keep it on.
1,6,"00:54:48,118","00:54:52,208",4.09,686,"Tell me what you want, and I will do it."
1,6,"00:54:52,288","00:54:56,498",4.21,687,Tell your young master not to show up that day.
1,6,"00:54:57,669","00:55:02,257",4.59,688,I do not want to kill him and become enemies with Songrim or the Jang family.
1,6,"00:55:02,966","00:55:05,256",2.29,689,"It is best that he fled, and let us keep it that way."
1,6,"00:55:06,803","00:55:09,263",2.46,690,So he just needs to be the laughingstock.
1,6,"00:55:09,931","00:55:10,971",1.04,691,That is right.
1,6,"00:55:11,599","00:55:14,889",3.29,692,"If he becomes stubborn, dissuade him."
1,6,"00:55:14,978","00:55:16,898",1.92,693,He will die if he fights me.
1,6,"00:55:19,482","00:55:22,612",3.13,694,"Tell him to stay hidden, then get married to the Jin family."
1,6,"00:55:23,903","00:55:26,993",3.09,695,So it is true that getting married will save his life.
