season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,5,"00:31:41,900","00:31:47,323",5.42,341,Cutting off your libido is not a bad idea if you will not be needing it for a while.
1,5,"00:31:43,943","00:31:47,323",3.38,342,It is a good way to train.
1,5,"00:31:51,409","00:31:54,699",3.29,343,Are you saying I will not be needing it for a while?
1,5,"00:31:56,664","00:31:58,674",2.01,344,"Mu-deok, look me in the eye and tell me."
1,5,"00:31:58,750","00:32:00,250",1.50,345,Yes! Is that a problem?
1,5,"00:32:00,335","00:32:02,295",1.96,346,Think about it.
1,5,"00:32:00,335","00:32:02,295",1.96,347,This is a rare opportunity.
1,5,"00:32:02,378","00:32:04,588",2.21,348,It takes a lot of luck to meet someone like him.
1,5,"00:32:05,632","00:32:09,301",3.67,349,Just practice celibacy for a while and get rid of this.
1,5,"00:32:09,385","00:32:11,885",2.50,350,Do not make it sound like a walk in the park.
1,5,"00:32:11,971","00:32:14,021",2.05,351,Impotence is a small sacrifice for a high-level mage.
1,5,"00:32:14,098","00:32:15,888",1.79,352,See? Listen to what you just said.
1,5,"00:32:15,975","00:32:18,435",2.46,353,You do not care if my libido will be cut off forever.
1,5,"00:32:18,519","00:32:19,979",1.46,354,Stop fussing over what is useless.
1,5,"00:32:20,063","00:32:22,113",2.05,355,It is precious to me regardless of its use!
1,5,"00:32:33,326","00:32:34,866",1.54,356,Hey…
1,5,"00:32:34,953","00:32:37,663",2.71,357,"Mu-deok, are you all right?"
1,5,"00:32:38,247","00:32:40,287",2.04,358,What just happened?
1,5,"00:32:41,334","00:32:42,254",0.92,359,Ryusu.
1,5,"00:32:44,545","00:32:46,965",2.42,360,The energy within you has trickled out.
1,5,"00:32:48,466","00:32:50,886",2.42,361,A small amount of energy created immense strength.
1,5,"00:32:51,469","00:32:56,387",4.92,362,"If you took off the binding bracelet and used your full force, I would have died on the spot."
1,5,"00:33:00,144","00:33:01,604",1.46,363,"Hey, you are bleeding."
1,5,"00:33:04,023","00:33:06,033",2.01,364,"Master, you must be crazy."
1,5,"00:33:06,109","00:33:08,109",2.00,365,Do you enjoy almost dying?
1,5,"00:33:06,109","00:33:08,109",2.00,366,Yes.
1,5,"00:33:08,194","00:33:11,114",2.92,367,It means you are getting stronger.
1,5,"00:33:14,701","00:33:25,546",10.85,368,"Right now, it may seem insignificant, but your energy will soon add up, and your power will be as awe-inspiring as Lake Gyeongcheondaeho."
1,5,"00:33:27,672","00:33:30,092",2.42,369,Then I will also be able to regain my power.
1,5,"00:33:43,980","00:33:47,070",3.09,370,Wipe that blood off before it fills up Lake Gyeongcheondaeho.
1,5,"00:33:50,486","00:33:51,316",0.83,371,It must hurt.
1,5,"00:33:51,404","00:33:53,034",1.63,372,Not at all.
1,5,"00:33:53,114","00:33:54,624",1.51,373,Stop acting tough.
1,5,"00:33:59,495","00:34:01,405",1.91,374,Year one of the King Go Sun regime.
1,5,"00:34:01,497","00:34:03,877",2.38,375,The first day of April.
1,5,"00:34:10,423","00:34:11,763",1.34,376,"GO SUN, YEAR ONE FIRST DAY OF APRIL"
1,5,"00:34:11,841","00:34:15,301",3.46,377,The King's Star was in the night sky the night the baby was born.
1,5,"00:34:15,386","00:34:18,006",2.62,378,No one can find out about that star.
1,5,"00:34:18,097","00:34:20,597",2.50,379,But Cheonbugwan would have kept a record of it.
1,5,"00:34:20,683","00:34:23,023",2.34,380,I have managed to sneak out the actual plate.
1,5,"00:34:23,102","00:34:27,193",4.09,381,The one in Cheonbugwan is… a fake one without the King's Star.
1,5,"00:34:28,816","00:34:33,026",4.21,382,You must not let anyone find out the secret behind his birth.
1,5,"00:34:37,658","00:34:40,238",2.58,383,Do you see a strange constellation there?
1,5,"00:34:49,128","00:34:53,218",4.09,384,It is the day that Lady Do-hwa died and Jang Uk was born.
1,5,"00:34:55,968","00:34:57,638",1.67,385,I heard about the gathering.
1,5,"00:34:58,596","00:35:03,136",4.54,386,All you noble mages must have had to gather because of me.
1,5,"00:35:05,937","00:35:07,227",1.29,387,Assistant Gwanju.
1,5,"00:35:08,022","00:35:09,862",1.84,388,Why not start your own family line?
1,5,"00:35:10,900","00:35:18,368",7.47,389,"If you receive a unanimous vote, you can also become a noble member of the Unanimous Society yourself."
1,5,"00:35:21,077","00:35:24,497",3.42,390,I am a member of the Jin family.
1,5,"00:35:21,077","00:35:24,497",3.42,391,Jinyowon is my birthplace.
1,5,"00:35:27,542","00:35:29,422",1.88,392,What brings you to Cheonbugwan?
1,5,"00:35:29,502","00:35:33,297",3.80,393,The soul shifter found in Songrim was a constellation recorder mage in Cheonbugwan.
1,5,"00:35:34,048","00:35:38,386",4.34,394,"The Jeongjingak mages must carry out an investigation, so please cooperate."
1,5,"00:35:39,095","00:35:41,055",1.96,395,Investigate what?
1,5,"00:35:45,810","00:35:49,730",3.92,396,Why do you want to know?
1,5,"00:35:45,810","00:35:49,730",3.92,397,So you can hide things in advance?
1,5,"00:35:52,775","00:35:55,315",2.54,398,I have nothing to hide.
1,5,"00:35:55,403","00:35:57,283",1.88,399,They are welcome anytime.
1,5,"00:35:58,656","00:36:01,366",2.71,400,They are already here.
1,5,"00:36:25,850","00:36:30,687",4.84,401,That mage's job was to continuously maintain the right amount of energy in here.
1,5,"00:36:31,731","00:36:34,401",2.67,402,He was in charge of this section.
1,5,"00:36:43,159","00:36:46,369",3.21,403,What? There is a dead body in Cheonbugwan?
1,5,"00:36:46,454","00:36:49,674",3.22,404,"Eunuch Kim absorbed a man's energy, and the body is in the secret room."
1,5,"00:37:04,430","00:37:06,810",2.38,405,The soul shifter's job here was nothing important.
1,5,"00:37:06,891","00:37:09,981",3.09,406,He was also warned for secretly looking at the constellation plates.
1,5,"00:37:13,356","00:37:14,396",1.04,407,My lord.
1,5,"00:37:15,483","00:37:18,863",3.38,408,A lot of the officials seem to have suddenly disappeared.
1,5,"00:37:18,945","00:37:20,315",1.37,409,Where could they have gone?
1,5,"00:37:27,078","00:37:28,698",1.62,410,Thank you for your cooperation.
1,5,"00:37:29,372","00:37:30,792",1.42,411,Do not mention it.
1,5,"00:37:30,873","00:37:33,133",2.26,412,I have one more favor to ask.
1,5,"00:37:34,001","00:37:39,970",5.97,413,"This may be out of line, but I would like to take a look at the secret room inside Cheonbugwan."
1,5,"00:37:57,733","00:37:59,613",1.88,414,Feel free to look around.
1,5,"00:38:25,970","00:38:28,680",2.71,415,Use the underground tunnel to take the corpse out.
1,5,"00:38:40,901","00:38:43,821",2.92,416,"If they are hiding something, they will try to get rid of it."
1,5,"00:38:44,655","00:38:46,275",1.62,417,Watch and follow his men.
1,5,"00:38:50,369","00:38:51,579",1.21,418,Let us hurry.
1,5,"00:39:04,967","00:39:06,887",1.92,419,We saw this wagon exiting Cheonbugwan.
1,5,"00:39:06,969","00:39:08,759",1.79,420,Are you a mage there?
1,5,"00:39:08,846","00:39:09,966",1.12,421,Show us your face.
1,5,"00:39:10,056","00:39:11,266",1.21,422,Let us see what is inside.
1,5,"00:39:54,892","00:39:55,812",0.92,423,Go after him!
1,5,"00:40:43,899","00:40:45,439",1.54,424,The man I fought just ran away.
1,5,"00:40:46,819","00:40:48,359",1.54,425,Did you lose the wagoner?
1,5,"00:40:50,573","00:40:51,873",1.30,426,I found this inside.
1,5,"00:40:52,491","00:40:53,951",1.46,427,That is Songrim's Spirit Plaque.
1,5,"00:40:54,827","00:40:56,907",2.08,428,Were those men from Songrim?
1,5,"00:41:12,386","00:41:17,771",5.39,429,"The Spirit Plaque of Songrim was found inside the wagon, so they will not be able to raise an issue."
1,5,"00:41:18,767","00:41:21,347",2.58,430,Naksu ended up helping us even after she died.
1,5,"00:41:24,857","00:41:27,897",3.04,431,"I apologize for the trouble I have caused, Assistant Gwanju."
1,5,"00:41:32,615","00:41:35,445",2.83,432,You attacked a person in the middle of the street?
1,5,"00:41:35,534","00:41:39,834",4.30,433,"I shifted your good-for-nothing soul into a man of power, but it was not so you could act out."
1,5,"00:41:39,914","00:41:41,084",1.17,434,Forgive me.
1,5,"00:41:49,757","00:41:51,837",2.08,435,Deliver this chest.
1,5,"00:41:55,012","00:41:57,182",2.17,436,Make sure they receive it as always.
1,5,"00:41:57,264","00:42:00,524",3.26,437,I will make sure it is delivered right away.
1,5,"00:42:11,195","00:42:13,105",1.91,438,He will have to be discarded soon.
1,5,"00:42:13,197","00:42:14,907",1.71,439,Find me another eunuch.
1,5,"00:42:14,990","00:42:19,080",4.09,440,Then I will shift your soul into his body.
1,5,"00:42:22,081","00:42:23,751",1.67,441,Into the body of a eunuch?
1,5,"00:42:24,667","00:42:27,417",2.75,442,What is the matter?
1,5,"00:42:24,667","00:42:27,417",2.75,443,Is it not to your liking?
1,5,"00:42:30,256","00:42:32,546",2.29,444,I shall follow your orders.
1,5,"00:42:32,633","00:42:35,723",3.09,445,Do you still safely carry around the Soul Ejector?
1,5,"00:42:35,803","00:42:36,723",0.92,446,Yes.
1,5,"00:42:45,354","00:42:48,774",3.42,447,I was going to refrain from shifting souls because of Songrim's vigilance.
1,5,"00:42:50,526","00:42:54,696",4.17,448,But it seems to be the only way to serve Her Majesty.
1,5,"00:43:00,411","00:43:05,962",5.55,449,An item that belongs to Songrim was found in a suspicious wagon that was coming out of Cheonbugwan.
1,5,"00:43:06,041","00:43:08,921",2.88,450,So it gives us no right to raise an issue about it.
1,5,"00:43:09,003","00:43:11,883",2.88,451,Find out whose Spirit Plaque this is.
1,5,"00:43:12,464","00:43:16,434",3.97,452,"As you all know, Uk recently lost his Spirit Plaque."
1,5,"00:43:17,011","00:43:20,431",3.42,453,"And judging by that burn mark, I think it belongs to him."
1,5,"00:43:21,807","00:43:23,097",1.29,454,This is Uk's?
1,5,"00:43:23,183","00:43:27,313",4.13,455,I cannot believe him. He does not fail to cause trouble even when he is not here.
1,5,"00:43:27,396","00:43:33,151",5.75,456,I want you two to visit Uk and ask him where and how he lost this Spirit Plaque.
1,5,"00:43:33,986","00:43:35,276",1.29,457,"Yes, my lord."
1,5,"00:43:33,986","00:43:35,276",1.29,458,"Yes, my lord."
1,5,"00:44:16,111","00:44:18,411",2.30,459,"This is from Jin Mu, the Assistant Gwanju."
1,5,"00:44:28,374","00:44:31,504",3.13,460,What is it that the Assistant Gwanju always sends to you?
1,5,"00:44:32,252","00:44:35,552",3.30,461,He sends me medicinal herbs for the sake of my good health.
1,5,"00:44:38,550","00:44:40,840",2.29,462,"He may not look it, but he is a thoughtful man."
1,5,"00:44:55,818","00:44:56,738",0.92,463,Mu-deok.
1,5,"00:44:56,819","00:44:59,409",2.59,464,I am going to go with Master Lee to pick medicinal herbs.
1,5,"00:44:59,488","00:45:00,528",1.04,465,When will you train?
1,5,"00:45:00,614","00:45:03,534",2.92,466,I should earn my keep to stay here.
1,5,"00:45:00,614","00:45:03,534",2.92,467,I will see you later.
1,5,"00:45:03,617","00:45:04,987",1.37,468,Let us get going.
1,5,"00:45:03,617","00:45:04,987",1.37,469,Right.
1,5,"00:45:06,078","00:45:07,658",1.58,470,Does it really have a great view?
1,5,"00:45:07,746","00:45:10,536",2.79,471,The view is magnificent.
1,5,"00:45:07,746","00:45:10,536",2.79,472,I cannot wait to see it.
1,5,"00:45:15,879","00:45:18,259",2.38,473,"Master Lee, you are very dexterous."
1,5,"00:45:18,340","00:45:21,140",2.80,474,I buy everything and just put them together. Hold it.
1,5,"00:45:21,218","00:45:22,258",1.04,475,Like this?
1,5,"00:45:21,218","00:45:22,258",1.04,476,Yes.
1,5,"00:45:26,598","00:45:27,768",1.17,477,This is nice.
1,5,"00:45:30,352","00:45:33,062",2.71,478,"Today, we will go to a place with tons of mandarin fish."
1,5,"00:45:33,147","00:45:36,397",3.25,479,Mandarin fish? Then we should prepare ingredients for the fish stew.
1,5,"00:45:36,483","00:45:37,823",1.34,480,Do you know how to cook it?
1,5,"00:45:37,901","00:45:39,861",1.96,481,"No, but you can teach me how."
1,5,"00:45:40,779","00:45:42,609",1.83,482,"Why, you…"
1,5,"00:45:53,834","00:45:54,964",1.13,483,It is a bit salty.
1,5,"00:45:57,671","00:45:59,341",1.67,484,"Mu-deok, have a taste."
1,5,"00:45:59,923","00:46:02,803",2.88,485,"Young Master, are you here to mess around?"
1,5,"00:46:02,885","00:46:04,635",1.75,486,What are you doing?
1,5,"00:46:05,429","00:46:07,599",2.17,487,Master Lee has a lot to teach.
1,5,"00:46:07,681","00:46:09,101",1.42,488,Who told you to learn things like this?
1,5,"00:46:09,183","00:46:11,193",2.01,489,"If you wish to learn from him, do it right."
1,5,"00:46:12,019","00:46:14,559",2.54,490,"Mu-deok, I think I am fit to live in the wild."
1,5,"00:46:14,646","00:46:17,936",3.29,491,Thank you for bringing me to such a peaceful place.
1,5,"00:46:20,527","00:46:25,912",5.38,492,Are not even worried… about the duel with the Crown Prince?
1,5,"00:46:27,326","00:46:29,366",2.04,493,"If you are so worried, go find out."
1,5,"00:46:31,330","00:46:32,290",0.96,494,It is salty.
1,5,"00:46:35,459","00:46:36,379",0.92,495,Hey!
1,5,"00:46:38,253","00:46:39,253",1.00,496,My gosh!
1,5,"00:46:48,263","00:46:49,473",1.21,497,"Mu-deok, put down that knife."
1,5,"00:46:50,432","00:46:52,352",1.92,498,You better not throw it at me.
1,5,"00:46:52,935","00:46:55,055",2.12,499,I said I would kill you if you become useless.
1,5,"00:46:56,188","00:46:57,268",1.08,500,You cannot kill me.
1,5,"00:46:57,356","00:46:59,526",2.17,501,"I have mastered Jipsu, and you are just Mu-deok."
1,5,"00:47:01,443","00:47:03,153",1.71,502,You are no longer Naksu.
1,5,"00:47:05,822","00:47:07,492",1.67,503,Hey! That is dangerous!
1,5,"00:47:08,200","00:47:11,040",2.84,504,You and I have no need for peace and serenity in our lives.
1,5,"00:47:11,119","00:47:12,329",1.21,505,I will destroy it for you.
1,5,"00:47:18,835","00:47:20,205",1.37,506,What is the matter with you?
1,5,"00:47:20,295","00:47:22,415",2.12,507,Who are you to stop me from enjoying my peace?
1,5,"00:47:22,506","00:47:24,376",1.87,508,Are you satisfied with this life?
1,5,"00:47:25,634","00:47:26,514",0.88,509,"Yes, I am."
1,5,"00:47:26,593","00:47:29,513",2.92,510,I am very satisfied.
1,5,"00:47:26,593","00:47:29,513",2.92,511,"If you do not like it, then you can leave."
1,5,"00:47:29,596","00:47:34,558",4.96,512,"I am happy with my life here, but if you do not feel the same way, you may leave."
1,5,"00:47:36,895","00:47:38,225",1.33,513,You jerk.
1,5,"00:47:39,273","00:47:41,443",2.17,514,You know we are both connected by fate.
1,5,"00:47:41,984","00:47:44,244",2.26,515,And you are asking me to be the one to end it.
1,5,"00:47:46,071","00:47:47,361",1.29,516,You coward.
1,5,"00:47:54,454","00:47:55,964",1.51,517,Damn it.
1,5,"00:48:18,604","00:48:24,190",5.59,518,I have found a way for Uk to avoid a duel with the Crown Prince and still become Cheonbugwan's Gwanju.
1,5,"00:48:25,193","00:48:27,903",2.71,519,What is it? We are ready to do anything.
1,5,"00:48:29,281","00:48:33,541",4.26,520,"By having Uk marry my daughter, Cho-yeon."
1,5,"00:48:41,293","00:48:45,667",4.37,521,Our family owns a plaque that gives us the power to reject the King's orders.
1,5,"00:48:50,761","00:48:56,770",6.01,522,We even have the power to dethrone the King if all the mages in Daeho unanimously vote for it.
1,5,"00:48:57,726","00:49:06,187",8.46,523,This plaque was granted to us by the Unanimous Assembly to prevent the rare and dangerous spirits inside Jinyowon from escaping.
1,5,"00:49:06,777","00:49:13,454",6.68,524,Are you offering to go against His Majesty's order to deprive Uk of becoming the next Gwanju?
1,5,"00:49:13,533","00:49:18,500",4.97,525,"Yes, but only if he marries my daughter and becomes a member of the Jin family."
1,5,"00:49:22,292","00:49:30,010",7.72,526,But Lady Jin and Young Master Jang have already once called off their engagement.
1,5,"00:49:27,130","00:49:30,010",2.88,527,Are you all right with that?
1,5,"00:49:31,426","00:49:33,636",2.21,528,It was not because my feelings for him had faded.
1,5,"00:49:34,304","00:49:36,724",2.42,529,I still wish to marry Uk.
1,5,"00:49:41,103","00:49:43,443",2.34,530,I did not expect him to wed so soon.
1,5,"00:49:43,522","00:49:45,612",2.09,531,I am not sure if he is ready to get married.
1,5,"00:49:55,367","00:49:58,287",2.92,532,You do things pretty well for someone from a wealthy family.
1,5,"00:49:58,370","00:50:01,500",3.13,533,"Once I put my mind to something, I tend to learn very fast."
1,5,"00:50:01,581","00:50:02,791",1.21,534,I like you even more now.
1,5,"00:50:04,459","00:50:07,089",2.63,535,You should reconsider becoming my pupil.
1,5,"00:50:08,088","00:50:11,128",3.04,536,"Master Lee, do you not have any pupils?"
1,5,"00:50:12,843","00:50:16,678",3.84,537,"I had one, but he gave up on celibacy and got married."
1,5,"00:50:18,640","00:50:20,560",1.92,538,He works at an infirmary now.
1,5,"00:50:28,233","00:50:30,573",2.34,539,You can always change your mind and go back.
1,5,"00:50:30,652","00:50:31,782",1.13,540,So think about it.
1,5,"00:50:33,655","00:50:35,905",2.25,541,I did not come here to train.
1,5,"00:50:35,991","00:50:40,538",4.55,542,Do you really want to waste that energy on just fishing and picking medicinal herbs?
1,5,"00:50:45,792","00:50:48,752",2.96,543,I cannot control it anyway.
1,5,"00:50:45,792","00:50:48,752",2.96,544,Is that so?
1,5,"00:50:49,421","00:50:51,921",2.50,545,That arm will become a burden if you leave it like that.
1,5,"00:50:53,592","00:50:55,342",1.75,546,Shall I cut off your energy flow?
1,5,"00:50:57,304","00:51:00,394",3.09,547,Then you will be able to live an average and comfortable life.
1,5,"00:51:15,405","00:51:18,155",2.75,548,I need to go to the fortress.
1,5,"00:51:15,405","00:51:18,155",2.75,549,Would you like to come with me?
1,5,"00:51:18,241","00:51:21,161",2.92,550,"No, I will pass today."
1,5,"00:51:18,241","00:51:21,161",2.92,551,I need to cook for Mu-deok.
1,5,"00:51:22,370","00:51:25,420",3.05,552,She is not here.
1,5,"00:51:22,370","00:51:25,420",3.05,553,She went down the mountain earlier.
1,5,"00:51:26,625","00:51:27,745",1.12,554,What?
1,5,"00:51:27,834","00:51:33,054",5.22,555,Jang Uk is a real genius and has already mastered Ryusu.
1,5,"00:51:33,131","00:51:35,721",2.59,556,And he is training hard to get ready for the duel.
1,5,"00:51:37,844","00:51:40,264",2.42,557,"Spread that rumor around the city, word-for-word."
1,5,"00:51:40,347","00:51:41,387",1.04,558,Really?
1,5,"00:51:42,098","00:51:44,848",2.75,559,"If he still does not show up, he will completely lose face."
1,5,"00:51:45,894","00:51:49,024",3.13,560,Then at least he will feel humiliated.
1,5,"00:51:49,731","00:51:50,981",1.25,561,Give me some chicken.
1,5,"00:51:51,066","00:51:53,646",2.58,562,You should leave today.
1,5,"00:51:51,066","00:51:53,646",2.58,563,Cheonbugwan officials are here.
1,5,"00:51:53,735","00:51:55,695",1.96,564,Someone high-up came to visit us today.
1,5,"00:51:56,780","00:52:00,123",3.34,565,"It is best not to run into them, especially with the Spirit Plaque incident."
1,5,"00:52:21,096","00:52:21,966",0.87,566,Stop right there.
1,5,"00:52:27,143","00:52:29,403",2.26,567,"You are Jang Uk's maid, are you not?"
1,5,"00:52:30,480","00:52:32,270",1.79,568,"Yes, I am. Do you need something?"
1,5,"00:52:33,066","00:52:36,486",3.42,569,There is no way Naksu would have shifted her soul into a body like that.
1,5,"00:52:37,654","00:52:38,704",1.05,570,You…
1,5,"00:52:39,364","00:52:42,744",3.38,571,Do you remember seeing me at the inn by the dock?
1,5,"00:52:52,752","00:52:54,552",1.80,572,I am not sure.
1,5,"00:52:58,675","00:52:59,965",1.29,573,He is suspicious of me.
1,5,"00:53:01,094","00:53:04,064",2.97,574,I have a few questions for you.
1,5,"00:53:01,094","00:53:04,064",2.97,575,Come with me to Cheonbugwan.
1,5,"00:53:07,475","00:53:08,515",1.04,576,Follow me.
1,5,"00:53:08,602","00:53:10,692",2.09,577,Get off me!
1,5,"00:53:08,602","00:53:10,692",2.09,578,Stay still!
1,5,"00:53:10,770","00:53:12,190",1.42,579,Why are you…
1,5,"00:53:10,770","00:53:12,190",1.42,580,Stay still!
1,5,"00:53:14,608","00:53:15,728",1.12,581,She has no blue mark.
1,5,"00:53:17,277","00:53:19,147",1.87,582,Is she really not Naksu?
1,5,"00:53:21,072","00:53:24,282",3.21,583,I do not know where Young Master Jang is.
1,5,"00:53:27,829","00:53:29,039",1.21,584,Your Royal Highness!
1,5,"00:53:32,918","00:53:34,128",1.21,585,Your Royal Highness.
1,5,"00:53:35,253","00:53:36,923",1.67,586,"Your Royal Highness, it is me."
1,5,"00:53:37,005","00:53:38,375",1.37,587,"It is me, Filthy Mu-deok."
1,5,"00:53:51,019","00:53:52,439",1.42,588,You are Filthy Mu-deok.
1,5,"00:53:52,520","00:53:55,940",3.42,589,"Yes, that is me. You granted me that name."
1,5,"00:53:56,024","00:53:57,574",1.55,590,I am Filthy Mu-deok.
1,5,"00:53:59,778","00:54:02,658",2.88,591,"Your Royal Highness, please help me."
1,5,"00:54:02,739","00:54:03,869",1.13,592,Help you with what?
1,5,"00:54:04,449","00:54:07,579",3.13,593,"Your Royal Highness, you are not only intelligent but also strong."
1,5,"00:54:07,661","00:54:09,911",2.25,594,"Meanwhile, my young master is dumb and pathetic."
1,5,"00:54:09,996","00:54:11,786",1.79,595,"Because of him, my life is at stake."
1,5,"00:54:11,873","00:54:13,633",1.76,596,"Please help me, Your Royal Highness."
1,5,"00:54:20,131","00:54:22,681",2.55,597,"Thank you very much, Your Royal Highness."
1,5,"00:54:24,761","00:54:27,601",2.84,598,"What is your dumb, pathetic young master up to these days?"
1,5,"00:54:27,681","00:54:29,891",2.21,599,He spends every day crying.
1,5,"00:54:29,975","00:54:34,853",4.88,600,"He is terrified of you, so he shakes in fear and weeps in hiding."
1,5,"00:54:35,647","00:54:38,527",2.88,601,I see you are speaking ill of him just so you can please me.
1,5,"00:54:39,442","00:54:42,952",3.51,602,I can say things that are a lot worse if it pleases you.
1,5,"00:54:44,114","00:54:47,704",3.59,603,"Filthy Mu-deok, you must think I am a petty man."
1,5,"00:54:48,284","00:54:50,204",1.92,604,I am filthy for a reason.
1,5,"00:54:50,787","00:54:55,915",5.13,605,"Relieve yourself of everything you have wanted to say but could not, thinking it might make you seem petty."
1,5,"00:54:57,085","00:54:59,375",2.29,606,Are you offering to be a verbal outhouse of sorts?
1,5,"00:54:59,462","00:55:02,222",2.76,607,"Goodness, that would be too grand of a title for me."
1,5,"00:55:02,298","00:55:04,088",1.79,608,But I would be more than honored.
1,5,"00:55:06,177","00:55:08,507",2.33,609,I do not need someone like you to relieve my stress.
1,5,"00:55:10,181","00:55:16,688",6.51,610,"Your Royal Highness, I know you have done enough, but can you please tell those men not to drag me away again?"
1,5,"00:55:17,355","00:55:18,815",1.46,611,A warning will be enough.
1,5,"00:55:26,740","00:55:28,070",1.33,612,Take this.
1,5,"00:55:29,534","00:55:30,744",1.21,613,That is my sachet.
1,5,"00:55:30,827","00:55:31,997",1.17,614,SACHET: A SCENTED BAG
1,5,"00:55:32,078","00:55:35,368",3.29,615,Show them that if your pathetic master puts you in trouble again.
1,5,"00:55:36,332","00:55:38,712",2.38,616,My goodness.
1,5,"00:55:36,332","00:55:38,712",2.38,617,"Thank you, Your Royal Highness."
1,5,"00:55:44,674","00:55:46,514",1.84,618,It smells of cinnamon.
1,5,"00:55:46,593","00:55:48,393",1.80,619,Why do you look disgusted by the smell?
1,5,"00:55:48,470","00:55:50,560",2.09,620,What is the matter? Do you not like it?
1,5,"00:55:50,638","00:55:53,178",2.54,621,Nonsense. I really like it.
1,5,"00:55:53,892","00:55:55,392",1.50,622,Give it back then.
1,5,"00:55:53,892","00:55:55,392",1.50,623,No.
1,5,"00:55:55,477","00:55:57,517",2.04,624,It is already covered in my filth.
1,5,"00:55:58,855","00:56:01,565",2.71,625,I am grateful for this wonderful-smelling gift.
1,5,"00:56:03,485","00:56:06,605",3.12,626,Then let me pour you a glass of alcohol that also smells wonderful.
1,5,"00:56:16,873","00:56:19,674",2.80,627,"It is cinnamon and ginger wine, made with plenty of cinnamon."
1,5,"00:56:21,753","00:56:24,263",2.51,628,You must not like the smell.
1,5,"00:56:21,753","00:56:24,263",2.51,629,I will take it back.
1,5,"00:56:24,881","00:56:25,881",1.00,630,No.
1,5,"00:56:25,965","00:56:27,175",1.21,631,I like it.
1,5,"00:56:37,268","00:56:39,558",2.29,632,How does it taste?
1,5,"00:56:37,268","00:56:39,558",2.29,633,It tastes wonderful.
1,5,"00:56:39,646","00:56:40,606",0.96,634,Have another glass.
1,5,"00:56:48,696","00:56:51,566",2.87,635,Mu-deok probably went to Chwiseonru.
1,5,"00:56:48,696","00:56:51,566",2.87,636,She has nowhere else to go.
1,5,"00:56:52,117","00:56:53,867",1.75,637,Did she get angry and leave?
1,5,"00:56:54,953","00:56:56,543",1.59,638,What kind of maid is that?
1,5,"00:56:57,205","00:56:58,825",1.62,639,She is no ordinary maid.
1,5,"00:56:59,457","00:57:02,787",3.33,640,"If she is no ordinary maid, then what exactly is she?"
1,5,"00:57:03,711","00:57:06,131",2.42,641,Mu-deok is like a bird's egg.
1,5,"00:57:06,214","00:57:07,844",1.63,642,She needs to be embraced.
1,5,"00:57:08,842","00:57:11,432",2.59,643,Let us go and look.
1,5,"00:57:08,842","00:57:11,432",2.59,644,What is it?
1,5,"00:57:11,511","00:57:13,641",2.13,645,They found the corpse of a soul shifter.
1,5,"00:57:13,721","00:57:15,521",1.80,646,A soul shifter's corpse?
1,5,"00:57:13,721","00:57:15,521",1.80,647,Where?
1,5,"00:57:18,476","00:57:21,266",2.79,648,Let me see.
1,5,"00:57:18,476","00:57:21,266",2.79,649,What happened?
1,5,"00:57:21,354","00:57:23,154",1.80,650,My goodness.
1,5,"00:57:21,354","00:57:23,154",1.80,651,"Oh, dear."
1,5,"00:57:23,231","00:57:26,071",2.84,652,It looks horrible.
1,5,"00:57:23,231","00:57:26,071",2.84,653,Goodness gracious.
1,5,"00:57:29,988","00:57:31,988",2.00,654,That is not a soul shifter.
1,5,"00:57:32,073","00:57:33,993",1.92,655,But he died because of one.
1,5,"00:57:34,701","00:57:36,201",1.50,656,You know about soul shifters?
1,5,"00:57:36,286","00:57:38,826",2.54,657,"When soul shifters run wild, they feed off the energy of humans."
1,5,"00:57:39,414","00:57:43,838",4.42,658,That is why they banned the alchemy of souls and started capturing and killing soul shifters.
1,5,"00:57:55,388","00:57:57,308",1.92,659,Do all soul shifters run wild?
1,5,"00:57:57,390","00:57:59,640",2.25,660,Not if they master Hwansu.
1,5,"00:58:00,351","00:58:03,521",3.17,661,Is that level even possible for a human being to master?
1,5,"00:58:03,605","00:58:04,805",1.20,662,Of course.
1,5,"00:58:05,690","00:58:08,990",3.30,663,Would you like to be my pupil and reach that level?
1,5,"00:58:09,569","00:58:14,160",4.59,664,"You are not only well-built and smart, but you also have what it takes."
1,5,"00:58:15,074","00:58:18,504",3.43,665,"Thank you for the compliment, but I do not wish to be celibate."
1,5,"00:58:18,578","00:58:22,371",3.79,666,"If you become my pupil, I will teach you how to take off that binding bracelet."
1,5,"00:58:22,957","00:58:24,037",1.08,667,"""Master."""
1,5,"00:58:25,627","00:58:26,457",0.83,668,That is all it takes.
1,5,"00:58:27,378","00:58:29,298",1.92,669,Please stop trying to convince me.
1,5,"00:58:29,881","00:58:32,381",2.50,670,We are from Cheonbugwan.
1,5,"00:58:29,881","00:58:32,381",2.50,671,"Everyone, step away."
1,5,"00:58:34,511","00:58:37,391",2.88,672,I should get going.
1,5,"00:58:34,511","00:58:37,391",2.88,673,It is bad for me to run into them.
1,5,"00:58:39,098","00:58:40,268",1.17,674,Goodness.
1,5,"00:58:52,237","00:58:53,987",1.75,675,Look over there.
1,5,"00:58:54,072","00:58:55,622",1.55,676,It is a rainbow.
1,5,"00:58:54,072","00:58:55,622",1.55,677,Where?
